ZERNIKE_MAGNITUDE_00,ZERNIKE_MAGNITUDE_11,ZERNIKE_MAGNITUDE_20,ZERNIKE_MAGNITUDE_22,ZERNIKE_MAGNITUDE_31,ZERNIKE_MAGNITUDE_33,ZERNIKE_MAGNITUDE_40,ZERNIKE_MAGNITUDE_42,ZERNIKE_MAGNITUDE_44,ZERNIKE_MAGNITUDE_51,ZERNIKE_MAGNITUDE_53,ZERNIKE_MAGNITUDE_55,FIRSTORDER_MAX,FIRSTORDER_MIN,FIRSTORDER_MEAN,FIRSTORDER_MEDIAN,FIRSTORDER_KURTOSIS,FIRSTORDER_SKEWNESS,FIRSTORDER_SUM,FIRSTORDER_LOGSUM,FIRSTORDER_INVERSESUM,FIRSTORDER_SQUARESUM,FIRSTORDER_VARIANCE,FIRSTORDER_STDDEV,FIRSTORDER_SIZE,FIRSTORDER_MOMENT1,FIRSTORDER_MOMENT2,FIRSTORDER_MOMENT3,FIRSTORDER_MOMENT4,FIRSTORDER_GEOMETRICMEAN,FIRSTORDER_HARMONICMEAN,HARALICK_ASM_DIAGONAL,HARALICK_ASM_ANTIDIAGONAL,HARALICK_ASM_HORIZONTAL,HARALICK_ASM_VERTICAL,HARALICK_CONTRAST_DIAGONAL,HARALICK_CONTRAST_ANTIDIAGONAL,HARALICK_CONTRAST_HORIZONTAL,HARALICK_CONTRAST_VERTICAL,HARALICK_CORRELATION_DIAGONAL,HARALICK_CORRELATION_ANTIDIAGONAL,HARALICK_CORRELATION_HORIZONTAL,HARALICK_CORRELATION_VERTICAL,HARALICK_DE_DIAGONAL,HARALICK_DE_ANTIDIAGONAL,HARALICK_DE_HORIZONTAL,HARALICK_DE_VERTICAL,HARALICK_DV_DIAGONAL,HARALICK_DV_ANTIDIAGONAL,HARALICK_DV_HORIZONTAL,HARALICK_DV_VERTICAL,HARALICK_ENTROPY_DIAGONAL,HARALICK_ENTROPY_ANTIDIAGONAL,HARALICK_ENTROPY_HORIZONTAL,HARALICK_ENTROPY_VERTICAL,HARALICK_ICM1_DIAGONAL,HARALICK_ICM1_ANTIDIAGONAL,HARALICK_ICM1_HORIZONTAL,HARALICK_ICM1_VERTICAL,HARALICK_ICM2_DIAGONAL,HARALICK_ICM2_ANTIDIAGONAL,HARALICK_ICM2_HORIZONTAL,HARALICK_ICM2_VERTICAL,HARALICK_IFDM_DIAGONAL,HARALICK_IFDM_ANTIDIAGONAL,HARALICK_IFDM_HORIZONTAL,HARALICK_IFDM_VERTICAL,HARALICK_SA_DIAGONAL,HARALICK_SA_ANTIDIAGONAL,HARALICK_SA_HORIZONTAL,HARALICK_SA_VERTICAL,HARALICK_SE_DIAGONAL,HARALICK_SE_ANTIDIAGONAL,HARALICK_SE_HORIZONTAL,HARALICK_SE_VERTICAL,HARALICK_SV_DIAGONAL,HARALICK_SV_ANTIDIAGONAL,HARALICK_SV_HORIZONTAL,HARALICK_SV_VERTICAL,HARALICK_VARIANCE_DIAGONAL,HARALICK_VARIANCE_ANTIDIAGONAL,HARALICK_VARIANCE_HORIZONTAL,HARALICK_VARIANCE_VERTICAL,HARALICK_CLUSTERPROMENENCE_DIAGONAL,HARALICK_CLUSTERPROMENENCE_ANTIDIAGONAL,HARALICK_CLUSTERPROMENENCE_HORIZONTAL,HARALICK_CLUSTERPROMENENCE_VERTICAL,HARALICK_CLUSTERSHADE_DIAGONAL,HARALICK_CLUSTERSHADE_ANTIDIAGONAL,HARALICK_CLUSTERSHADE_HORIZONTAL,HARALICK_CLUSTERSHADE_VERTICAL,HARALICK_TEXTUREHOMOGENEITY_DIAGONAL,HARALICK_TEXTUREHOMOGENEITY_ANTIDIAGONAL,HARALICK_TEXTUREHOMOGENEITY_HORIZONTAL,HARALICK_TEXTUREHOMOGENEITY_VERTICAL,HARALICK_MAXPROBABILITY_DIAGONAL,HARALICK_MAXPROBABILITY_ANTIDIAGONAL,HARALICK_MAXPROBABILITY_HORIZONTAL,HARALICK_MAXPROBABILITY_VERTICAL,TAMURA_COARSENESS,TAMURA_CONTRAST,TAMURA_DIRECTIONALITY,ID,CLASS
5.19E-04,4.40E-06,0.001555804,5.38E-08,1.76E-05,8.36E-10,0.002590114,2.69E-07,2.83E-11,3.95E-05,5.01E-09,7.45E-13,186,0,0.099975586,0,1578.450805,38.74418436,6552,#NOME?,Infinity,871824,13.29318624,3.645982205,65536,0,13.2929834,1877.803553,278926.148,0,0,0.998032512,0.998032511,0.998101408,0.998132015,7.3514802,7.566689735,5.262285539,4.78314951,0.854260601,0.84999418,0.895269038,0.90480489,0.01151391,0.011639912,0.010816338,0.010988251,7.3514802,7.566689735,5.262285539,4.78314951,0.011827625,0.011870264,0.011414997,0.011293572,-0.766922188,-0.762476919,-0.805670843,-0.818375293,0.120850583,0.120502397,0.123623133,0.124586469,0.999041806,0.999032087,0.999110766,0.999079994,2.276478278,2.276478278,2.275398284,2.275398284,0.011742348,0.011784987,0.011372525,0.011208628,98.66283081,98.44742814,100.3550236,100.8349018,25.24042639,25.24042639,25.14183097,25.14183097,1.41E+07,1.41E+07,1.47E+07,1.49E+07,35180.56184,35083.47963,36365.45953,36610.81073,0.999066331,0.999062035,0.999142406,0.999117236,0.999015763,0.999015763,0.999050245,0.999065564,0.394058228,0.578437955,0.989852681,534552a5e4b06017362985ac,0
6.07E-04,5.30E-06,0.001819821,1.18E-07,2.12E-05,8.17E-10,0.00302907,5.91E-07,2.44E-11,4.76E-05,4.89E-09,5.61E-13,187,0,0.142471313,0,1134.103224,33.37587038,9337,#NOME?,Infinity,1433065,21.84687183,4.674063738,65536,0,21.84653847,3408.132661,541291.3746,0,0,0.997694544,0.997725266,0.997825955,0.997825955,14.09424068,12.57765475,9.253645833,8.994546569,0.828393199,0.846858646,0.88688925,0.890056316,0.013519415,0.013256388,0.012315998,0.012254139,14.09424068,12.57765475,9.253645833,8.994546569,0.013892713,0.013706917,0.013123658,0.013123658,-0.748860664,-0.765592932,-0.813883642,-0.813883642,0.128426025,0.129840823,0.133600307,0.133600307,0.998867376,0.998889279,0.998970846,0.998975414,2.39218762,2.39218762,2.390655637,2.390655637,0.0136582,0.013557681,0.012988226,0.012932533,155.8251905,157.3422546,160.0206353,160.2799995,41.10395403,41.10395403,40.94339171,40.94339171,2.65E+07,2.70E+07,2.79E+07,2.80E+07,61761.95443,62784.75904,64490.46579,64701.08254,0.998909997,0.998934797,0.999029558,0.999030876,0.998846597,0.998861976,0.998912377,0.998912377,0.523880005,0.805436829,0.825275269,534552aae4b060173629891e,0
5.29E-04,8.56E-06,0.00158448,5.80E-07,3.42E-05,1.58E-08,0.002635597,2.89E-06,5.82E-10,7.67E-05,9.46E-08,2.26E-11,211,0,0.126907349,0,1406.490656,36.9321204,8317,#NOME?,Infinity,1340367,20.43658368,4.520683984,65536,0,20.43627184,3412.060236,587426.3817,0,0,0.997817435,0.997971058,0.998040193,0.998009585,17.22688197,12.45062668,9.253247549,10.68547794,0.714481887,0.793643479,0.846035851,0.822205068,0.012970926,0.011856141,0.011551665,0.011570091,17.22688197,12.45062668,9.253247549,10.68547794,0.013128209,0.012241861,0.011806499,0.012034104,-0.667861194,-0.757800238,-0.79767561,-0.774497291,0.114355868,0.121758896,0.124674951,0.122864184,0.998922824,0.999005628,0.999045495,0.999028485,2.309542484,2.309542484,2.308333333,2.308333333,0.01306425,0.012156583,0.011700318,0.011991631,108.7179573,113.4983823,116.2213043,114.7877359,30.19170616,30.19170616,30.07376981,30.07376981,1.55E+07,1.64E+07,1.78E+07,1.73E+07,38651.32737,41091.40135,43347.9458,42368.47052,0.998952589,0.999032916,0.999080597,0.999067617,0.998908112,0.998985006,0.999019608,0.999004289,0.521621704,0.738193023,0.915979997,534552aae4b0601736298958,0
3.82E-04,2.35E-06,0.001145003,4.25E-08,9.40E-06,8.74E-10,0.001906764,2.12E-07,1.10E-11,2.11E-05,5.24E-09,6.44E-14,127,0,0.060440063,0,1831.93335,42.3865908,3961,#NOME?,Infinity,412477,6.290342518,2.508055525,65536,0,6.290246535,668.7132497,72486.68805,0,0,0.998524201,0.998493467,0.99856058,0.998591194,10.07474048,11.15983083,7.935294118,6.704748775,0.803248567,0.782057641,0.844422834,0.868548563,0.008582894,0.008853973,0.008329842,0.008097028,10.07474048,11.15983083,7.935294118,6.704748775,0.008897459,0.009083261,0.008637974,0.008516545,-0.74870237,-0.722572021,-0.780833889,-0.797972328,0.102912301,0.101109865,0.104898336,0.106036863,0.999275664,0.99925813,0.999288588,0.999301122,2.244859669,2.244859669,2.243903186,2.243903186,0.008774768,0.008976664,0.008553029,0.008338641,97.33618248,96.25018926,99.0725344,100.3040383,25.61769715,25.61769715,25.51762802,25.51762802,1.61E+07,1.58E+07,1.69E+07,1.73E+07,37698.15085,37043.49418,39046.88675,39840.13184,0.999302737,0.999284681,0.999316121,0.999334235,0.999261822,0.999246444,0.999280025,0.999295343,0.256835938,0.383362589,1.167213288,534552c6e4b0601736299a70,0
4.50E-04,5.43E-06,0.00135036,7.12E-08,2.17E-05,5.65E-10,0.002248222,3.56E-07,1.56E-11,4.88E-05,3.39E-09,6.07E-13,129,0,0.077041626,0,1496.484944,38.4454367,5049,#NOME?,Infinity,561735,8.565591162,2.926703122,65536,0,8.565460462,963.786438,109796.1305,0,0,0.998278341,0.99824761,0.998346286,0.998346286,12.49799308,13.85814687,9.313756127,9.264920343,0.815691753,0.795633527,0.86211153,0.862834535,0.009755587,0.01014046,0.009181954,0.009141326,12.49799308,13.85814687,9.313756127,9.264920343,0.01036255,0.01056967,0.009955161,0.009955161,-0.723503897,-0.697990161,-0.769298406,-0.769298406,0.108064952,0.106153415,0.111214213,0.111214213,0.99916385,0.999141652,0.999200528,0.99922028,2.307727797,2.307727797,2.306525735,2.306525735,0.01011999,0.010361701,0.009827744,0.009764035,128.4015601,127.0402957,131.0522178,131.1013462,33.9288073,33.9288073,33.7962729,33.7962729,2.35E+07,2.30E+07,2.46E+07,2.46E+07,52742.94201,51834.02328,54689.91294,54716.20158,0.999200861,0.999178094,0.999240953,0.999261182,0.999138793,0.999123414,0.999172794,0.999172794,0.309371948,0.470555206,0.908323743,534552c6e4b0601736299a7c,0
4.90E-04,6.74E-06,0.001467689,1.07E-07,2.69E-05,1.73E-09,0.002443254,5.33E-07,2.58E-11,6.05E-05,1.04E-08,1.31E-12,221,0,0.119171143,0,1632.406266,39.54280627,7810,#NOME?,Infinity,1307330,19.93437512,4.464792842,65536,0,19.93407094,3519.422665,648684.4779,0,0,0.998155422,0.998093966,0.998223843,0.998223843,7.446705113,9.655517109,5.47377451,5.281433824,0.861256699,0.820103214,0.897615707,0.901213346,0.010969786,0.011134266,0.010184007,0.010213259,7.446705113,9.655517109,5.47377451,5.281433824,0.011105749,0.011477348,0.010716935,0.010695699,-0.775435457,-0.734461539,-0.814067301,-0.816417284,0.118180443,0.115037072,0.120852307,0.121025332,0.999094576,0.999066324,0.999152616,0.999168991,2.277585544,2.277585544,2.276501225,2.276501225,0.011041791,0.011434709,0.010560267,0.01063199,105.0355917,102.8249987,106.5867732,106.7787889,26.85552825,26.85552825,26.75062384,26.75062384,1.67E+07,1.59E+07,1.72E+07,1.73E+07,39698.48542,38276.53363,40697.18341,40892.85897,0.999126022,0.99908929,0.999186983,0.999201358,0.999077278,0.999046521,0.99911152,0.99911152,0.48046875,0.702415764,1.04648106,534552d2e4b0601736299fe4,0
6.07E-04,8.97E-06,0.001819648,2.50E-07,3.58E-05,7.04E-09,0.003028204,1.25E-06,2.04E-10,8.05E-05,4.22E-08,7.88E-12,136,0,0.094787598,0,1267.231878,34.97892454,6212,#NOME?,Infinity,660182,10.06474677,3.172498506,65536,0,10.06459319,1116.890845,128369.4836,0,0,0.997694544,0.997755989,0.997825954,0.99776475,11.57259516,9.59467897,6.54877451,8.56004902,0.83824359,0.865889992,0.908105602,0.879882786,0.013285755,0.01267768,0.011744573,0.012646183,11.57259516,9.59467897,6.54877451,8.56004902,0.013892713,0.013499802,0.013144894,0.013408975,-0.729827129,-0.765749957,-0.793896947,-0.769666336,0.125850813,0.128885609,0.130980687,0.128983342,0.998877857,0.998918231,0.999008246,0.998908918,2.358723568,2.358723568,2.357322304,2.357322304,0.013692792,0.013363838,0.012953769,0.013244291,137.0132703,138.9927294,141.4755537,139.4629171,35.8038392,35.8038392,35.66398045,35.66398045,2.22E+07,2.31E+07,2.40E+07,2.34E+07,52704.0853,54140.88498,55884.76034,54716.65855,0.998910913,0.99896155,0.999053608,0.998947033,0.998846597,0.998877355,0.998912377,0.99888174,0.355957031,0.531725397,1.09333527,534552d3e4b060173629a026,0
7.24E-04,2.28E-05,0.002170592,5.18E-07,9.12E-05,2.24E-08,0.003608086,2.58E-06,9.88E-10,2.05E-04,1.34E-07,4.17E-11,149,0,0.152694702,0,905.2434748,29.98871262,10007,#NOME?,Infinity,1362321,20.76436994,4.556793823,65536,0,20.7640531,2837.50058,390303.9248,0,0,0.997203061,0.997295205,0.997458748,0.99733636,25.23693964,19.71635525,12.53318015,18.15113358,0.794890719,0.839758406,0.897739533,0.851901643,0.015302789,0.014921027,0.012839063,0.013671644,25.23693964,19.71635525,12.53318015,18.15113358,0.016721406,0.016180122,0.015209781,0.015894599,-0.667536136,-0.710668907,-0.783670621,-0.728905584,0.128897514,0.132960797,0.139313498,0.134403411,0.998719642,0.998734212,0.998918557,0.998840597,2.527735486,2.527735486,2.52567402,2.52567402,0.016163215,0.015764186,0.014803484,0.015480287,227.1539196,232.6765085,238.8939771,233.2726254,61.59033412,61.59033412,61.34974688,61.34974688,4.55E+07,4.78E+07,5.00E+07,4.81E+07,98442.92965,102440.9077,106749.3541,103047.4926,0.998777683,0.998805671,0.999007104,0.998909461,0.998600538,0.998646674,0.998728554,0.998667279,0.532363892,0.830745559,0.581859834,534552d6e4b060173629a2d8,0
9.59E-04,1.08E-05,0.002875366,2.65E-07,4.30E-05,2.54E-09,0.00478226,1.32E-06,1.76E-10,9.66E-05,1.52E-08,8.12E-12,135,0,0.158584595,0,737.9792176,26.8492019,10393,#NOME?,Infinity,1134437,17.28524957,4.157553315,65536,0,17.28498581,1929.500352,220493.3218,0,0,0.99649676,0.996496761,0.996693943,0.996602184,14.84675125,15.53805459,8.600183824,11.81813725,0.880914174,0.875369228,0.930747784,0.9048355,0.01968675,0.019586241,0.017954556,0.018037043,14.84675125,15.53805459,8.600183824,11.81813725,0.021053292,0.021023926,0.019824692,0.020456987,-0.7611564,-0.762884407,-0.82928317,-0.791943959,0.159808879,0.159987839,0.166418449,0.162679917,0.998285856,0.998327006,0.998407991,0.998424901,2.604628989,2.604628989,2.602267157,2.602267157,0.020746774,0.020637356,0.019561843,0.020130429,241.1750925,240.4843547,246.4429964,243.2221063,62.42773395,62.42773395,62.18387561,62.18387561,4.18E+07,4.16E+07,4.33E+07,4.26E+07,97096.97991,96604.58975,100315.3217,98525.08134,0.998358623,0.998405768,0.998499515,0.998511358,0.998246828,0.998246828,0.998345588,0.998299632,0.500305176,0.797676494,0.589692124,534552d8e4b060173629a3c6,0
4.31E-04,8.65E-06,0.001291428,1.89E-07,3.45E-05,7.31E-09,0.002149371,9.42E-07,2.31E-10,7.76E-05,4.38E-08,7.43E-12,184,0,0.09487915,0,1660.347159,40.27665416,6218,#NOME?,Infinity,908078,13.8473799,3.721206779,65536,0,13.8471686,2075.41426,318371.4514,0,0,0.998309072,0.998247611,0.998376897,0.998438123,12.11035755,13.49717801,8.782689951,7.074417892,0.77485033,0.749067262,0.836076743,0.867960542,0.009998147,0.010412387,0.009415001,0.009078402,12.11035755,13.49717801,8.782689951,7.074417892,0.010176749,0.01054835,0.009812498,0.009420991,-0.730807242,-0.68446309,-0.77184159,-0.820843662,0.107940883,0.104481669,0.110714364,0.114152459,0.999165935,0.99912919,0.99921264,0.999227024,2.265467128,2.265467128,2.264430147,2.264430147,0.010091472,0.010463072,0.009770025,0.009378518,100.5524249,99.16392843,103.4569207,105.1669583,26.91162994,26.91162994,26.80650638,26.80650638,1.54E+07,1.53E+07,1.66E+07,1.70E+07,37407.03675,36814.81406,39498.33711,40461.03582,0.999193107,0.999154864,0.999239467,0.999263866,0.999154171,0.999123414,0.999188113,0.99921875,0.385940552,0.58295372,0.781526323,534552e2e4b060173629a9d8,0
0.001174847,1.30E-05,0.003520153,1.30E-07,5.20E-05,4.49E-09,0.005852318,6.50E-07,2.62E-10,1.17E-04,2.69E-08,1.02E-11,195,0,0.233856201,0,713.4755745,26.01145648,15326,#NOME?,Infinity,2128956,32.43109666,5.694830697,65536,0,32.4306018,4804.045618,750416.5078,0,0,0.995790708,0.995790709,0.995960002,0.995898854,8.573440984,8.764505959,5.103094363,6.099050245,0.923493195,0.921788189,0.954283244,0.94536084,0.023857073,0.023844865,0.022482524,0.022662549,8.573440984,8.764505959,5.103094363,6.099050245,0.025432918,0.025390279,0.024437449,0.024743973,-0.815824572,-0.817809866,-0.858096666,-0.843773511,0.185570859,0.185792576,0.189898232,0.188335381,0.99794576,0.997936098,0.998025976,0.998020428,2.617054979,2.617054979,2.614644608,2.614644608,0.025219724,0.025126399,0.024039168,0.024430637,222.2664802,222.075899,224.8564571,223.8584731,56.1257576,56.1257576,55.90651636,55.90651636,3.37E+07,3.37E+07,3.45E+07,3.44E+07,82831.6915,82754.82019,84395.80952,83966.47651,0.998018999,0.99801635,0.998126822,0.998111736,0.997893118,0.997893118,0.997977941,0.997947304,0.701522827,1.101884414,0.712073931,534552e4e4b060173629aaf2,0
7.15E-04,1.07E-05,0.00214228,1.22E-07,4.27E-05,1.38E-09,0.003564423,6.07E-07,1.58E-10,9.60E-05,8.28E-09,7.70E-12,223,0,0.171157837,0,1184.906385,33.64545266,11217,#NOME?,Infinity,1908305,29.08957233,5.393474977,65536,0,29.08912846,5278.765627,1002671.596,0,0,0.997356634,0.997356634,0.997428147,0.997458745,9.17668589,8.769888504,6.388817402,4.96026348,0.880577013,0.885870968,0.916531886,0.935195544,0.01532145,0.015162202,0.014623561,0.01459606,9.17668589,8.769888504,6.388817402,4.96026348,0.015936453,0.015915133,0.015509105,0.015323977,-0.796701118,-0.798310862,-0.8247663,-0.838794753,0.14450557,0.144649948,0.146741358,0.147970411,0.998723182,0.998724722,0.998775898,0.998764546,2.394863514,2.394863514,2.393321078,2.393321078,0.015808536,0.015723259,0.015275508,0.015146073,150.1669612,150.5741643,152.3503074,153.7794769,38.45990939,38.45990939,38.30967537,38.30967537,2.50E+07,2.54E+07,2.59E+07,2.65E+07,58453.50657,58955.78215,60127.24469,61155.89526,0.998767907,0.998769697,0.998819368,0.998819537,0.998677432,0.998677432,0.998713235,0.998728554,0.617355347,0.919279675,0.850844735,534552ebe4b060173629af2a,0
6.95E-04,5.94E-06,0.002083821,1.85E-08,2.37E-05,3.64E-09,0.003467935,9.25E-08,4.08E-11,5.33E-05,2.18E-08,4.99E-13,137,0,0.110595703,0,1075.942853,32.26564265,7248,#NOME?,Infinity,774620,11.80771195,3.436235141,65536,0,11.80753177,1309.148596,150010.1705,0,0,0.997418068,0.997418068,0.997550542,0.997519942,10.63873895,10.61517878,6.557996324,7.3578125,0.871407566,0.871692342,0.920421739,0.910716338,0.014928543,0.015076924,0.013829647,0.013697126,10.63873895,10.61517878,6.557996324,7.3578125,0.015543547,0.015543547,0.014747355,0.014932484,-0.759856695,-0.759856695,-0.819169531,-0.804346147,0.137358388,0.137358388,0.142313938,0.141033439,0.998746212,0.998721804,0.99880966,0.998820598,2.415563245,2.415563245,2.413939951,2.413939951,0.015199615,0.015394311,0.014417988,0.014725328,160.5874687,160.6100943,164.0184978,163.2172068,41.40928239,41.40928239,41.24752738,41.24752738,2.66E+07,2.66E+07,2.77E+07,2.75E+07,62674.62852,62648.05003,64803.06916,64401.76238,0.99878965,0.998768938,0.998874257,0.998876823,0.998708189,0.998708189,0.99877451,0.998759191,0.392181396,0.599978342,1.001757823,5345530ce4b060173629b7d4,0
6.66E-04,9.99E-06,0.001995664,1.50E-07,3.99E-05,2.40E-09,0.003320859,7.49E-07,1.43E-11,8.96E-05,1.44E-08,1.75E-12,140,0,0.127700806,0,1012.206498,31.63006355,8369,#NOME?,Infinity,1045639,15.93912065,3.992382829,65536,0,15.93887744,2012.781359,257156.6958,0,0,0.997479505,0.997510223,0.997611742,0.997672942,18.25319493,16.67229527,12.41262255,10.05435049,0.829309572,0.84409298,0.883471579,0.905610794,0.014314395,0.013818147,0.012862315,0.012497705,18.25319493,16.67229527,12.41262255,10.05435049,0.015150639,0.014964845,0.014377097,0.01404931,-0.710710254,-0.726520984,-0.772167171,-0.800160832,0.128703538,0.130115204,0.13386784,0.136250553,0.998791107,0.998835786,0.998940717,0.99893606,2.469603998,2.469603998,2.467769608,2.467769608,0.014806708,0.014679646,0.014084997,0.013621777,201.6476856,203.2292091,206.6482058,209.0087513,53.52383751,53.52383751,53.31476002,53.31476002,4.00E+07,4.05E+07,4.19E+07,4.27E+07,86882.61135,87941.47095,90385.8988,91910.09953,0.998847649,0.99889079,0.999000896,0.999018924,0.998738947,0.998754325,0.998805147,0.998835784,0.454788208,0.707807074,0.541032628,5345530ce4b060173629b816,0
8.91E-04,1.01E-05,0.002670182,1.15E-07,4.05E-05,7.71E-09,0.004441668,5.74E-07,3.91E-10,9.09E-05,4.62E-08,1.18E-11,137,0,0.139190674,0,861.5489713,28.84164074,9122,#NOME?,Infinity,969868,14.77986271,3.844458702,65536,0,14.77963719,1638.798519,188200.4979,0,0,0.9967424,0.996773108,0.996877466,0.99684688,11.06552864,11.09557862,7.648069853,7.844148284,0.893080621,0.892790267,0.925812002,0.923909998,0.018764485,0.017973945,0.016971073,0.017339466,11.06552864,11.09557862,7.648069853,7.844148284,0.019609631,0.019415795,0.01884137,0.018933534,-0.776347915,-0.788443358,-0.820080733,-0.814309089,0.156766377,0.157967615,0.160781468,0.160222038,0.99838444,0.998433747,0.998534487,0.998474522,2.52284506,2.52284506,2.520802696,2.520802696,0.019278972,0.019037272,0.018421853,0.018612182,202.1905854,202.1617457,204.7946266,204.5975957,51.81540148,51.81540148,51.61299757,51.61299757,3.37E+07,3.39E+07,3.48E+07,3.48E+07,79472.82442,79584.33287,81293.03316,81342.21029,0.998445998,0.998494849,0.998616903,0.998545686,0.998369858,0.998385236,0.9984375,0.998422181,0.459136963,0.709602616,0.719621731,53455310e4b060173629b95e,0
3.43E-04,2.07E-06,0.001027619,2.26E-09,8.29E-06,2.20E-10,0.001711462,1.13E-08,1.39E-11,1.86E-05,1.32E-09,1.51E-13,139,0,0.060836792,0,2130.830316,45.65539169,3987,#NOME?,Infinity,475403,7.250483615,2.692672207,65536,0,7.250372981,891.3382344,112016.7112,0,0,0.998647144,0.998647144,0.99871366,0.99871366,11.55417147,11.44390619,8.658976716,8.281678922,0.765837304,0.768071997,0.823824958,0.831501437,0.007561401,0.00753288,0.007391717,0.007555619,11.55417147,11.44390619,8.658976716,8.281678922,0.008132929,0.00811161,0.00775476,0.007712287,-0.698210014,-0.701622485,-0.754293843,-0.761116485,0.093199706,0.093426189,0.096681371,0.097115573,0.99936267,0.999375288,0.999395987,0.999367861,2.225297962,2.225297962,2.224417892,2.224417892,0.008005013,0.008068971,0.007733524,0.007691051,92.04720517,92.15718683,94.55441076,94.93189685,24.68393351,24.68393351,24.58751189,24.58751189,1.66E+07,1.63E+07,1.75E+07,1.76E+07,36985.04051,36817.00058,38683.67927,38966.97929,0.999390796,0.999395679,0.99942713,0.999394311,0.999323337,0.999323337,0.999356618,0.999356618,0.268493652,0.396320257,1.136980061,53455315e4b060173629bc32,0
6.17E-04,2.11E-06,0.001849195,7.40E-08,8.44E-06,5.02E-09,0.003078035,3.70E-07,4.13E-11,1.90E-05,3.01E-08,1.44E-12,145,0,0.097808838,0,1305.891553,35.38871344,6410,#NOME?,Infinity,703166,10.72005868,3.274150069,65536,0,10.7198951,1242.111314,150072.6107,0,0,0.997663822,0.997694544,0.997795351,0.997764749,10.6042599,8.790742022,5.92411152,6.644485294,0.841746571,0.868810734,0.911244709,0.900452039,0.013599467,0.013371032,0.012341894,0.012777471,10.6042599,8.790742022,5.92411152,6.644485294,0.014078509,0.013892713,0.013330025,0.013472683,-0.772715939,-0.788912548,-0.833793186,-0.821312398,0.132558859,0.133928508,0.137405981,0.136383407,0.998854138,0.998865932,0.99897463,0.998904451,2.34709727,2.34709727,2.345741422,2.345741422,0.013993231,0.013850074,0.013266317,0.013308,128.8552932,130.6694791,133.0094753,132.2889071,33.53415849,33.53415849,33.40316568,33.40316568,2.04E+07,2.09E+07,2.18E+07,2.16E+07,48676.90796,49814.37088,51373.75298,50963.16874,0.998894981,0.998901407,0.99902407,0.998942581,0.998831219,0.998846597,0.998897059,0.99888174,0.364761353,0.544655386,0.920144916,53455315e4b060173629bc8e,0
2.55E-04,3.88E-06,7.63E-04,4.34E-08,1.55E-05,3.50E-10,0.001271296,2.17E-07,6.32E-12,3.49E-05,2.10E-09,2.60E-13,150,0,0.041397095,0,3213.652209,55.36621108,2713,#NOME?,Infinity,304833,4.649739676,2.156325503,65536,0,4.649668727,555.1211349,69479.41481,0,0,0.99892379,0.998985273,0.999019857,0.999019856,10.2615917,6.871326413,6.420435049,6.694240196,0.621871163,0.746798865,0.762486292,0.752357309,0.006253566,0.005860635,0.005654521,0.005582797,10.2615917,6.871326413,6.420435049,6.694240196,0.006460691,0.006067761,0.005860897,0.00590337,-0.63633719,-0.719273309,-0.75849502,-0.749498187,0.077533665,0.082415406,0.084473817,0.083973113,0.999478125,0.999516911,0.999527202,0.999542359,2.141976163,2.141976163,2.141421569,2.141421569,0.006418052,0.006025122,0.005839661,0.005839661,48.57465344,51.96659713,52.20397595,51.93017081,13.57394632,13.57394632,13.52092309,13.52092309,5826533.708,7341471.559,7197437.9,7229264.854,15364.03846,17919.5288,17865.46834,17775.99076,0.999488232,0.999530697,0.999539968,0.999559567,0.999461745,0.999492503,0.999509804,0.999509804,0.197219849,0.286394452,1.363567389,53455017e4b0601736283868,0
5.29E-04,4.91E-06,0.001584989,1.87E-07,1.96E-05,5.14E-09,0.002638141,9.36E-07,1.28E-10,4.41E-05,3.08E-08,3.06E-12,137,0,0.08883667,0,1362.916905,36.46935215,5822,#NOME?,Infinity,650384,9.916331623,3.14902074,65536,0,9.916180312,1138.818757,134020.5706,0,0,0.997848159,0.998001785,0.9980708,0.9980708,16.88024606,10.4679431,8.933762255,8.460202206,0.756886456,0.849238054,0.870829543,0.877676598,0.012083727,0.011189327,0.010625213,0.011021921,16.88024606,10.4679431,8.933762255,8.460202206,0.012942412,0.012013424,0.011642602,0.01160013,-0.647176867,-0.744280594,-0.778683925,-0.78313929,0.110935489,0.118912108,0.121393852,0.121738065,0.998982197,0.99905726,0.999086635,0.999061057,2.333717801,2.333717801,2.332414216,2.332414216,0.012721171,0.011848094,0.011515186,0.011443462,127.3739584,133.790315,134.7779726,135.2518656,34.74463159,34.74463159,34.60891037,34.60891037,2.11E+07,2.32E+07,2.35E+07,2.37E+07,49308.83715,53379.01852,54032.2504,54376.76886,0.999008211,0.999094812,0.99912444,0.99910269,0.998923491,0.999000384,0.999034926,0.999034926,0.347244263,0.518272513,0.718923553,5345501be4b0601736283a2a,0
